clip,label,source,frames,zero_person_frames,person_count_mean,person_count_median,person_count_max,ndist_mean,ndist_median,ndist_min,diag_mean,diag_median,diag_max,stationary_frames_mean,stationary_frames_max,speed_mean,speed_max,accel_mean,accel_max,fire_stationary,fire_restricted,fire_crowding,fire_proximity,temporal_max
train/Train_Fight/ECoMcgjR_0.avi,Fight,ECoMcgjR,150,35,1.5466666666666666,1.0,5.0,0.3760398956203962,0.3513837190553085,0.03861237978318653,135.1957547677969,134.7249798021674,231.62644888302566,10.200342465753424,61.0,8.203794186008604,34.452885449999044,4.910168149182147,30.488638976242036,0.18,0.08666666666666667,0.04,0.0,0.133195
train/Train_Fight/F7W6PQ3V3y8_0.avi,Fight,F7W6PQ3V3y8,150,0,2.466666666666667,2.0,5.0,0.31859454396317805,0.29487099203185985,0.013673790634383188,235.68091976353816,200.8653601705376,559.7942610240101,4.0886075949367084,50.0,9.098826134158955,54.28224658528673,5.126981868927736,40.46943753227878,0.26666666666666666,0.0,0.04666666666666667,0.03333333333333333,0.055501
train/Train_Fight/F7W6PQ3V3y8_1.avi,Fight,F7W6PQ3V3y8,150,1,2.1866666666666665,2.0,5.0,0.40636877925643466,0.40987798697530914,0.026991084746878398,294.147636185005,270.1253035913387,524.9575640334948,7.545454545454546,77.0,11.175721517193223,52.212445270423416,5.472856046420073,43.798755462100985,0.09333333333333334,0.0,0.04666666666666667,0.013333333333333334,0.777278
train/Train_Fight/F7W6PQ3V3y8_10.avi,Fight,F7W6PQ3V3y8,150,47,0.8,1.0,3.0,0.25376244770361417,0.22030957993484246,0.10806985790789604,163.63707767757293,167.32465521592053,192.8475211428974,22.99874213836478,150.0,4.667295862014819,30.574831402852038,4.034222149628407,29.451001825695712,0.31333333333333335,0.0,0.0,0.006666666666666667,0.012187
train/Train_Fight/F7W6PQ3V3y8_11.avi,Fight,F7W6PQ3V3y8,150,45,0.94,1.0,3.0,0.24515442644439292,0.20876228532850316,0.10616877714214654,184.74553617424402,187.30488180810755,371.32806401117466,23.51741293532338,150.0,5.493217182519333,40.37165054308509,4.5902861916405095,39.20880064173901,0.3933333333333333,0.0,0.013333333333333334,0.02,0.10556
train/Train_Fight/F7W6PQ3V3y8_2.avi,Fight,F7W6PQ3V3y8,150,0,1.9466666666666668,2.0,3.0,0.41960504622681294,0.43584572664839005,0.09076635452981278,188.01351039793414,187.48536312781312,257.43666215757787,13.04851157662624,119.0,3.098443842058381,27.93022443662993,1.7862747605022014,25.1141175947605,0.7933333333333333,0.0,0.006666666666666667,0.006666666666666667,0.411743
train/Train_Fight/F7W6PQ3V3y8_3.avi,Fight,F7W6PQ3V3y8,150,0,1.76,2.0,5.0,0.4119221759134983,0.39105520096671115,0.04190654001815629,197.34701249485283,180.02132662071278,299.8572791074666,5.793539325842697,39.0,4.120127508751696,37.43460339818124,2.1885148828736183,25.84075110495114,0.5733333333333334,0.0,0.013333333333333334,0.006666666666666667,0.051974
train/Train_Fight/F7W6PQ3V3y8_4.avi,Fight,F7W6PQ3V3y8,150,0,1.7133333333333334,2.0,4.0,0.35840202310862784,0.40986602035392977,0.03566552301674402,221.96288958294588,240.14093773946644,300.4805863686765,9.059720457433292,56.0,3.766008551173563,44.97424083154418,2.1557130511286475,36.72881646157479,0.6133333333333333,0.0,0.0,0.013333333333333334,0.009543
train/Train_Fight/F7W6PQ3V3y8_5.avi,Fight,F7W6PQ3V3y8,150,0,2.16,2.0,4.0,0.37446322077239264,0.41743123086827627,0.05229888903012604,247.1485367970447,260.27519840353864,320.46084977767487,8.340720221606649,55.0,5.692408502843178,66.9475502656222,2.9493214638654233,55.81954157860757,0.54,0.0,0.02,0.02,0.038825
train/Train_Fight/F7W6PQ3V3y8_6.avi,Fight,F7W6PQ3V3y8,150,1,1.24,1.0,3.0,0.25335222843237626,0.28446215836280275,0.056872362373228465,175.15426460614748,170.04193998384747,237.22383477691145,6.811676082862523,39.0,6.502733927358555,44.32944242620476,4.173833296571468,41.55868531914124,0.16,0.0,0.006666666666666667,0.006666666666666667,0.073638
train/Train_Fight/F7W6PQ3V3y8_7.avi,Fight,F7W6PQ3V3y8,150,13,1.6133333333333333,1.0,6.0,0.2704752191791918,0.2686488379052805,0.01604564103552531,161.68208324889125,162.92015329241744,234.767979067195,14.458895705521472,134.0,8.966898650873105,64.22918489112462,5.598492348369397,57.89196286145288,0.18,0.0,0.02,0.0,0.102249
train/Train_Fight/F7W6PQ3V3y8_8.avi,Fight,F7W6PQ3V3y8,150,29,1.44,1.0,5.0,0.2055760849078247,0.15724378555011218,0.007963314407040172,208.71000641152108,221.34470137413115,380.267980456613,14.979101358411704,103.0,6.6185734251278365,46.71380197368679,4.966449588244256,46.23685160474079,0.22,0.0,0.02,0.05333333333333334,0.189785
train/Train_Fight/F7W6PQ3V3y8_9.avi,Fight,F7W6PQ3V3y8,150,68,0.64,1.0,3.0,0.26608279283863506,0.27065728339246525,0.052020722495588395,157.22058153301896,156.14140543884668,215.7369279476242,14.996039603960396,89.0,7.950056198243874,42.97630285639883,5.420782162119002,32.44119102272059,0.02,0.0,0.0,0.0,0.070695
train/Train_Fight/FSaZ8wiFw8Q_0.avi,Fight,FSaZ8wiFw8Q,150,0,3.1666666666666665,3.0,5.0,0.30262559338365846,0.2955795136912213,0.04025217731039201,779.8133837054218,783.3838547034825,1028.621282796164,1.5652818991097923,19.0,21.520058035480208,144.43574092241354,10.768188036679117,92.95123441368,0.03333333333333333,0.0,0.05333333333333334,0.05333333333333334,0.997107
train/Train_Fight/Fc45rUKM_0.avi,Fight,Fc45rUKM,150,36,1.12,1.0,3.0,0.4497598639628183,0.404145022055283,0.029020098943036515,38.635561747758345,27.830279230099052,120.65879109205727,30.92138364779874,127.0,2.2418378339656946,19.539114733266633,1.170797614684297,14.57875155655363,0.5133333333333333,0.02666666666666667,0.0,0.0,0.750919
train/Train_Fight/Fc45rUKM_1.avi,Fight,Fc45rUKM,150,83,0.5733333333333334,0.0,3.0,0.32952121783645877,0.3299220629797141,0.05645682164628434,29.04344448304789,26.675678570611627,132.15272453311766,54.49629629629629,150.0,1.5768064118014937,6.263235779264788,1.0286345835068234,5.5184995461098625,0.2866666666666667,0.006666666666666667,0.0,0.0,0.108012
train/Train_Fight/Fc45rUKM_2.avi,Fight,Fc45rUKM,150,29,1.5466666666666666,1.0,5.0,0.5361638087429853,0.5685815705010868,0.011492027896007838,80.26333291241262,47.135043643551185,260.2511889193077,43.84362139917695,132.0,1.9381589960019094,14.648774965853619,0.7200099156134103,9.45659655372665,0.6466666666666666,0.06,0.013333333333333334,0.013333333333333334,0.092098
train/Train_Fight/Fc45rUKM_3.avi,Fight,Fc45rUKM,150,78,0.84,0.0,5.0,0.354007273494133,0.3154641014311953,0.02084433708097117,38.12461254723928,29.346540674310624,131.48977865585482,47.700840336134455,144.0,1.325968827229338,9.813791424074061,0.9717931404916788,6.667160755884183,0.4,0.02,0.006666666666666667,0.006666666666666667,0.143887
train/Train_Fight/Fc45rUKM_4.avi,Fight,Fc45rUKM,150,64,1.02,1.0,4.0,0.5465837765766559,0.7339965285406161,0.05082944811336699,62.61089366027079,30.493425878369887,130.94122459018195,37.19022687609075,120.0,1.006907527797197,10.869396868508833,0.7675527378281598,5.8162751909599555,0.47333333333333333,0.02666666666666667,0.02,0.02666666666666667,0.230368
train/Train_Fight/Fc45rUKM_5.avi,Fight,Fc45rUKM,150,71,0.8866666666666667,1.0,4.0,0.26148956897061226,0.3175579353786554,0.04309085127063443,27.962651882851407,29.980299516333787,33.98458959801172,39.40974729241877,138.0,0.8893574712521539,7.686753261551164,0.5532462726633819,4.912793868811252,0.36666666666666664,0.04666666666666667,0.006666666666666667,0.013333333333333334,0.157482
train/Train_Fight/Fc45rUKM_6.avi,Fight,Fc45rUKM,150,17,1.4266666666666667,1.0,3.0,0.49389264547055345,0.5391648440182821,0.061596705378068856,44.34073694092198,28.08866991288154,118.41147753818095,46.37031700288185,142.0,0.873655222387027,4.025365114131199,0.45965298394374354,3.4679110521597645,0.86,0.02,0.006666666666666667,0.006666666666666667,0.470572
train/Train_Fight/GafFu4IZtIA_0.avi,Fight,GafFu4IZtIA,150,0,7.46,7.0,11.0,0.3531395950057027,0.3009697632643572,0.010561797668694455,1035.8698379967375,1039.5481491724893,1395.028064651273,1.5736934820904287,21.0,12.078373614132932,91.05479724500466,4.98052540058266,79.74509564728784,0.36,0.02666666666666667,0.006666666666666667,0.2733333333333333,0.125563
train/Train_Fight/GafFu4IZtIA_1.avi,Fight,GafFu4IZtIA,150,0,6.22,6.0,11.0,0.33524201678005777,0.29562505701832203,0.009071925383975542,1050.2672394669876,1147.8386943507453,1455.6709074775322,1.106403013182674,20.0,13.761774627870084,112.11983976459338,8.234634887373062,101.98890215582873,0.12,0.04,0.013333333333333334,0.25333333333333335,0.92907
train/Train_Fight/GafFu4IZtIA_2.avi,Fight,GafFu4IZtIA,150,0,16.293333333333333,16.5,26.0,0.35013503834373966,0.32837598550088715,0.009752961641690382,1349.262709023902,1391.268669236884,1466.0117720915987,0.9727095516569201,20.0,13.086383096042045,195.0906263711689,8.3270090266857,139.36699402372219,0.32,0.07333333333333333,0.006666666666666667,0.6,0.165804
train/Train_Fight/GafFu4IZtIA_3.avi,Fight,GafFu4IZtIA,150,0,7.246666666666667,7.0,11.0,0.31535709962143255,0.2872735631939184,0.007866680939316875,1165.1317519027514,1193.5885183685955,1428.1801577449469,3.5540355677154585,79.0,13.198966705544382,144.10476485466464,7.92077410292936,128.3442074710532,0.36666666666666664,0.006666666666666667,0.006666666666666667,0.30666666666666664,0.00695
train/Train_Fight/GafFu4IZtIA_4.avi,Fight,GafFu4IZtIA,150,0,6.986666666666666,7.0,13.0,0.31126757727824855,0.2884012237762529,0.007409224565329486,908.3943125058648,897.3580274055648,1113.6853800642093,1.7941628264208909,33.0,13.717550549739778,122.23898988231471,7.781411898821852,114.14653714674262,0.22666666666666666,0.0,0.006666666666666667,0.32,0.010443
train/Train_Fight/GafFu4IZtIA_6.avi,Fight,GafFu4IZtIA,150,0,7.306666666666667,7.0,11.0,0.31094794690831024,0.2995144469703925,0.007905605181987513,862.1099242515149,864.0668455203361,910.2536491312176,1.6611865618298784,33.0,10.81457689060272,168.39241826873337,6.150683632781114,148.88069481583508,0.18,0.0,0.006666666666666667,0.17333333333333334,0.08531
train/Train_Fight/GafFu4IZtIA_7.avi,Fight,GafFu4IZtIA,150,0,6.506666666666667,7.0,10.0,0.3073101407942987,0.2946092488407377,0.02175857385618583,815.9877113300427,779.2598838560428,1125.3661506591811,0.9537815126050421,30.0,14.74485218424374,175.19560128480083,8.414252462004736,143.71381789412942,0.04666666666666667,0.0,0.02,0.24,0.116209
train/Train_Fight/Gr3ikl6A2bE_1.avi,Fight,Gr3ikl6A2bE,150,0,5.866666666666666,6.0,9.0,0.34141653178016895,0.28430502861586515,0.009332592967634529,757.6930432014493,761.7429828404613,883.8010139638118,36.17820140903439,150.0,3.501341998256102,55.004947545927365,2.787469355079614,52.51309844852833,0.9733333333333334,0.0,0.006666666666666667,0.15333333333333332,0.002451
train/Train_Fight/Gr3ikl6A2bE_2.avi,Fight,Gr3ikl6A2bE,150,0,3.993333333333333,4.0,7.0,0.43653238830599356,0.38006847869017446,0.009875276652085435,583.8140590959935,619.9447199151932,749.3481456132163,39.19714285714286,150.0,2.4957525623257824,33.20612236877424,1.8489362477273399,31.13000605940172,0.9,0.0,0.006666666666666667,0.08666666666666667,0.006086
train/Train_Fight/GuLMP_IOrR0_0.avi,Fight,GuLMP_IOrR0,150,0,10.413333333333334,11.0,16.0,0.31722858024723116,0.2947613214520558,0.010140705571129621,1228.562993553088,1215.6890488077665,1444.8918293878714,0.7923894795747062,19.0,16.93537764256228,154.0670591671806,10.886138954405505,130.10556120744707,0.3,0.04666666666666667,0.006666666666666667,0.5133333333333333,0.484708
train/Train_Fight/GuLMP_IOrR0_1.avi,Fight,GuLMP_IOrR0,150,0,10.146666666666667,10.0,17.0,0.3178468017419865,0.2877099309655463,0.008849876549735639,1170.7716807154152,1111.9647467198838,1447.8884130471074,1.0030518819938963,20.0,14.954750016211662,183.6124814282829,9.179436649484138,123.1829144100472,0.16,0.04666666666666667,0.006666666666666667,0.4866666666666667,0.370955
train/Train_Fight/HtbVjsRA_0.avi,Fight,HtbVjsRA,150,86,0.8733333333333333,0.0,5.0,0.2887116493641326,0.32745172947860024,0.06357629896603502,61.15387986808534,59.77189314321639,75.8890148407731,35.9369918699187,150.0,3.317929734559631,16.884623219385414,2.1374020800668108,15.336122029809044,0.15333333333333332,0.04666666666666667,0.02,0.006666666666666667,0.017688
train/Train_Fight/HtbVjsRA_1.avi,Fight,HtbVjsRA,150,95,0.38,0.0,2.0,0.09328427985071333,0.09328427985071333,0.0909398492070101,34.989967047808186,35.70151831131082,41.620415252776546,40.17463848720801,150.0,1.3996242022333678,8.124230452391501,0.6035373515377097,6.164265419348731,0.2866666666666667,0.013333333333333334,0.0,0.0,0.029153
train/Train_Fight/HtbVjsRA_2.avi,Fight,HtbVjsRA,150,62,0.88,1.0,3.0,0.33158539381636254,0.38466024004811317,0.007378703597107943,50.82405550461974,45.8706790832033,103.17533124648686,47.029017857142854,150.0,2.425036376824053,15.692832795578136,1.8346976615725668,13.07224952562372,0.37333333333333335,0.05333333333333334,0.013333333333333334,0.02,0.015837
train/Train_Fight/Ile3EVQA_0.avi,Fight,Ile3EVQA,150,0,2.3266666666666667,2.0,5.0,0.2530999885683155,0.2431738729167225,0.06387644236183512,249.09344892371078,249.40975643730917,336.2457707145206,2.0381861575178997,14.0,8.664318835370457,67.38555036954816,5.457691623672089,50.407148651668095,0.24666666666666667,0.06,0.02666666666666667,0.05333333333333334,0.734826
train/Train_Fight/Ile3EVQA_1.avi,Fight,Ile3EVQA,150,25,1.1866666666666668,1.0,3.0,0.3712588084063057,0.418434736881205,0.08258645017575117,214.6337171397249,229.4816100808389,344.2835054523358,1.5507246376811594,14.0,13.093645210173978,57.46896662485845,8.56631695246852,47.15805619742927,0.05333333333333334,0.02666666666666667,0.0,0.006666666666666667,0.893318
train/Train_Fight/JPIeYvRgo6I_0.avi,Fight,JPIeYvRgo6I,150,110,0.30666666666666664,0.0,3.0,0.2836360793137437,0.12944183000631587,0.07648565693892927,167.42433915309334,166.82608914529501,258.3420334419582,7.339160839160839,50.0,13.75353990753716,52.955227048827915,10.55482665919254,36.3756222437865,0.0,0.006666666666666667,0.0,0.0,0.923285
train/Train_Fight/JPIeYvRgo6I_1.avi,Fight,JPIeYvRgo6I,150,131,0.12666666666666668,0.0,1.0,,,,145.8388213640144,143.02442308253174,169.65619761119808,14.431693989071038,65.0,4.208288752254253,17.45356102414805,3.216899800832993,16.28056822412585,0.013333333333333334,0.0,0.0,0.0,0.439032
train/Train_Fight/NpznjZe7A2M_0.avi,Fight,NpznjZe7A2M,150,0,1.48,1.0,3.0,0.24020855750543435,0.25010518413636734,0.08661390466603262,366.97299607416363,365.5059679663837,448.1908686769516,2.521276595744681,26.0,13.111586019681575,78.68488535510183,9.570495949326451,78.62062162643267,0.06,0.06,0.0,0.02666666666666667,0.997707
train/Train_Fight/NpznjZe7A2M_1.avi,Fight,NpznjZe7A2M,150,9,1.18,1.0,3.0,0.24554860776599935,0.2537641289271268,0.08501803498208375,325.7809074245183,310.76984084629663,409.7089328107185,4.443396226415095,29.0,11.580301742086437,101.74317442168092,8.85013009693348,99.71076383287351,0.06666666666666667,0.04,0.0,0.006666666666666667,0.999972
train/Train_Fight/NxtwlqSnLbY_1.avi,Fight,NxtwlqSnLbY,150,59,0.6333333333333333,1.0,2.0,0.32320017145049906,0.18398325169033028,0.13371261986890773,156.37101143490187,145.68497892868947,357.4571558484493,9.221176470588235,66.0,6.840017124956453,36.562735157299954,4.534759246974951,36.562735157299954,0.1,0.006666666666666667,0.0,0.0,0.998228
train/Train_Fight/NxtwlqSnLbY_2.avi,Fight,NxtwlqSnLbY,150,51,0.9466666666666667,1.0,3.0,0.5600955341324161,0.604205076380587,0.09475652358948558,236.42159576899297,193.20187126480815,453.52045347276,2.791277258566978,23.0,6.0431686191922145,37.978597801405755,3.6681238947593386,33.14022511259197,0.16666666666666666,0.02,0.013333333333333334,0.0,0.967855
train/Train_Fight/NxtwlqSnLbY_3.avi,Fight,NxtwlqSnLbY,150,15,1.5866666666666667,2.0,3.0,0.5332394593614349,0.5315490024673262,0.08329118126217236,303.5393696568999,345.77553373630025,458.99993622179466,1.2984496124031009,12.0,8.34695356274207,66.18985693755853,5.326325556567034,61.29333722345593,0.11333333333333333,0.03333333333333333,0.02,0.0,0.985882
train/Train_Fight/NxtwlqSnLbY_4.avi,Fight,NxtwlqSnLbY,150,119,0.20666666666666667,0.0,1.0,,,,112.14613233116246,110.45642512696526,184.01633814177137,2.06,7.0,6.971565322922125,19.78386953697342,4.003541880417546,14.144496615695004,0.02,0.0,0.0,0.0,0.886383
train/Train_Fight/QkqaGJ9x_0.avi,Fight,QkqaGJ9x,150,8,2.3,2.0,5.0,0.32175751270203,0.3059036273293325,0.04951603985366415,140.6966254879234,136.7946994910963,272.17111426583295,4.335135135135135,22.0,2.7432420136694717,18.15026162393359,2.2968317898136776,18.05392459196201,0.4866666666666667,0.06,0.05333333333333334,0.07333333333333333,0.025927
train/Train_Fight/QkqaGJ9x_1.avi,Fight,QkqaGJ9x,150,15,1.8733333333333333,2.0,5.0,0.34920414318050963,0.3302082417791243,0.03662430289371358,121.10286191761764,118.55033766820765,259.98157835434796,3.7784256559766765,24.0,2.8841561669159823,24.288195247303946,2.2215237940552623,24.27550272277346,0.4266666666666667,0.06666666666666667,0.03333333333333333,0.04,0.02552
train/Train_Fight/QkqaGJ9x_2.avi,Fight,QkqaGJ9x,150,32,1.4933333333333334,2.0,5.0,0.30766403713303153,0.293754879932808,0.031890332446249454,140.9257422881225,127.03376867354302,276.75292415549507,4.571428571428571,21.0,2.9629622875885486,30.959655061978932,2.8767035802787624,30.559208714924754,0.44,0.08,0.013333333333333334,0.04,0.087243
train/Train_Fight/QkqaGJ9x_3.avi,Fight,QkqaGJ9x,150,25,1.7,2.0,6.0,0.2875933114813183,0.28109211733548634,0.02744761759047251,128.37449508623624,126.62705877856814,214.43062257434096,8.513353115727003,57.0,2.4334015818466166,35.38186185815972,2.027048585684867,34.78832107038427,0.4666666666666667,0.05333333333333334,0.02666666666666667,0.04666666666666667,0.018195
train/Train_Fight/R1A_AxUKosk_0.avi,Fight,R1A_AxUKosk,150,17,1.8466666666666667,2.0,6.0,0.3569127634560843,0.3125716050292424,0.0284601292422986,335.71506251280414,308.90450322118505,580.7106946358625,1.165644171779141,11.0,12.078560678548834,66.07538005821819,7.1861263993861115,45.71709814822179,0.12,0.05333333333333334,0.03333333333333333,0.0,0.769953
train/Train_Fight/R1A_AxUKosk_1.avi,Fight,R1A_AxUKosk,150,21,1.6266666666666667,2.0,4.0,0.3524581919144539,0.3053795860278685,0.008947340470921187,285.15224569401545,259.55091095301884,577.5629578423417,1.3458646616541354,13.0,11.506153117954739,77.07186447445959,8.120616713133286,71.66922402749469,0.16,0.02666666666666667,0.02,0.013333333333333334,0.697919
train/Train_Fight/R1A_AxUKosk_2.avi,Fight,R1A_AxUKosk,150,24,1.9133333333333333,2.0,5.0,0.34759735188903973,0.28979117702642576,0.026269718975542804,341.7805672919445,306.91744875632617,578.8922818197442,1.2181818181818183,11.0,12.664824121295194,80.9602452165741,7.930748130977586,70.89271490136296,0.12666666666666668,0.03333333333333333,0.04666666666666667,0.02,0.906653
train/Train_Fight/R1A_AxUKosk_3.avi,Fight,R1A_AxUKosk,150,5,1.9266666666666667,2.0,5.0,0.32144819470587327,0.317711300864402,0.021546393123051524,316.5051137780373,300.44331355529374,521.2842211619746,0.735202492211838,9.0,15.65745922158333,79.77569127974206,11.915016555964716,68.0171010714081,0.04666666666666667,0.013333333333333334,0.02666666666666667,0.02,0.99945
train/Train_Fight/R1A_AxUKosk_4.avi,Fight,R1A_AxUKosk,150,6,2.5733333333333333,2.0,7.0,0.3823355730907716,0.35087560795134587,0.020507830571118452,364.0134360882075,393.93928698250636,580.3993536757979,1.0934343434343434,10.0,13.306766339186968,73.90623565416873,9.092529634028171,63.0967711284171,0.12666666666666668,0.06666666666666667,0.03333333333333333,0.04666666666666667,0.981423
train/Train_Fight/ROiHwksPSrg_0.avi,Fight,ROiHwksPSrg,150,39,1.4333333333333333,1.0,6.0,0.35023645840243595,0.40226946785666096,0.008449409601667266,301.1225161904731,321.57065601332175,440.6338596295521,4.222672064777328,36.0,16.82980675829944,101.24766837236342,10.551627739171298,72.98641939124478,0.32666666666666666,0.06666666666666667,0.02,0.006666666666666667,0.300915
train/Train_Fight/RYFG_774.avi,Fight,RYFG,150,0,7.3133333333333335,7.0,13.0,0.32248227084187575,0.30745472767452414,0.014272640684497405,447.39921501921066,465.52878307094636,548.2957020380265,3.3096026490066226,39.0,8.266248487960555,83.06934504220919,6.294200401239426,69.48167963864815,0.6533333333333333,0.12666666666666668,0.013333333333333334,0.32,0.694802
train/Train_Fight/RYFG_775.avi,Fight,RYFG,150,0,6.46,7.0,12.0,0.34290806652030853,0.32322624493815244,0.02273179598636839,443.57189166959625,451.58031410955164,511.35512534099576,2.285296981499513,30.0,11.158143036889678,102.30252825007017,8.758295312451656,82.98367287988383,0.5133333333333333,0.18666666666666668,0.006666666666666667,0.28,0.770926
train/Train_Fight/RYFG_776.avi,Fight,RYFG,150,0,6.073333333333333,6.0,12.0,0.3374968812962857,0.32548172846753326,0.02146841867643781,479.6395237927733,501.9097875525959,549.1518516337154,3.188465499485067,47.0,10.23687233259474,89.82040547387827,7.761054807045771,71.68432391982302,0.6066666666666667,0.10666666666666667,0.013333333333333334,0.2733333333333333,0.983899
train/Train_Fight/RYFG_777.avi,Fight,RYFG,150,0,4.0,4.0,8.0,0.3063886506398507,0.2892264881914433,0.022188903436816527,317.21344334250205,330.6165718480273,498.0873773842888,1.6377245508982037,13.0,6.698894197031186,55.88611862013509,5.051005867084323,50.60037576062027,0.30666666666666664,0.12666666666666668,0.04,0.14,0.823246
train/Train_Fight/RYFG_778.avi,Fight,RYFG,150,0,5.033333333333333,5.0,9.0,0.2952314688031875,0.27960836068949224,0.027988028966537452,308.9290364474261,301.241560266026,386.4722920741742,1.7450980392156863,14.0,5.82717855730989,51.76955090726614,4.329116298572219,51.56670974269384,0.3333333333333333,0.09333333333333334,0.006666666666666667,0.19333333333333333,0.930722
train/Train_Fight/RYFG_779.avi,Fight,RYFG,150,0,4.886666666666667,5.0,7.0,0.30512013981990693,0.27229894399959487,0.010473621595239265,258.6376202866706,261.4329870730736,330.12031759430596,5.796519410977242,52.0,3.9469034063317907,36.77814671572372,2.8101761496101774,34.601018714207854,0.8066666666666666,0.1,0.006666666666666667,0.14666666666666667,0.905168
train/Train_Fight/RYFG_781.avi,Fight,RYFG,150,0,5.3533333333333335,6.0,11.0,0.2952180107102017,0.27730518443785884,0.018619953494163344,341.3468085825316,333.2722555292461,471.4443412472741,1.8872093023255814,20.0,7.375438939988863,46.531087744976645,5.409895919202246,46.32150352544547,0.32,0.08666666666666667,0.03333333333333333,0.20666666666666667,0.954079
train/Train_Fight/SCnBiAteLVI_0.avi,Fight,SCnBiAteLVI,150,0,1.9866666666666666,2.0,5.0,0.4180917187877617,0.40149123113440777,0.01496863033435,243.69450095057152,202.62723589630323,422.05285988251353,15.563347083087802,93.0,5.067125468634477,70.04661038172246,2.5728831583321856,56.95340725904782,0.32666666666666666,0.006666666666666667,0.013333333333333334,0.02,0.558793
